date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,bullish,candle_color,candle_streak_count,trend,exchange,pair,timeframe,date_downloaded
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32,60191.5,60604.24,62043.27,61385.47,63630.9,59594.47,60475.34,60737.87,-262.53,-184.83,50.8,60191.5,2027.58,64246.67,56136.34,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.41,60204.57,60448.98,62064.96,61290.91,63677.27,59588.3,60244.37,60607.21,-362.85,-220.43,48.29,60204.57,2018.37,64241.31,56167.84,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.16,60102.34,60149.25,62026.92,61134.47,63704.8,59565.55,59791.67,60362.37,-570.7,-290.49,46.43,60102.34,2113.65,64329.64,55875.03,False,red,3,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01,60029.58,60052.38,61993.6,61055.95,63741.06,59561.23,59690.2,60271.24,-581.04,-348.6,49.08,60029.58,2121.12,64271.81,55787.35,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18,59969.8,59808.13,61848.88,60916.02,63767.88,59540.6,59351.36,60065.06,-713.69,-421.62,45.72,59969.8,2177.16,64324.13,55615.47,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82,59991.29,59633.16,61707.42,60800.52,63799.52,59524.98,59138.98,59909.93,-770.95,-491.48,40.14,59991.29,2153.92,64299.14,55683.45,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91,59856.56,59304.28,61549.26,60619.33,63819.73,59491.7,58683.76,59633.64,-949.89,-583.16,37.77,59856.56,2306.33,64469.23,55243.9,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.77,59580.11,58795.59,61348.76,60358.29,63830.68,59436.69,57957.48,59213.59,-1256.11,-717.75,17.95,59580.11,2657.04,64894.19,54266.03,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.05,59366.79,58354.18,61098.77,60115.26,63840.19,59384.19,57373.39,58839.32,-1465.93,-867.39,18.35,59366.79,2913.37,65193.52,53540.05,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.15,59138.36,58022.35,60853.37,59909.56,63855.29,59339.27,56988.24,58545.29,-1557.05,-1005.32,21.56,59138.36,3081.69,65301.74,52974.98,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.52,59039.77,57928.99,60630.91,59797.11,63884.06,59316.42,56996.51,58433.93,-1437.42,-1091.74,33.19,59039.77,3117.22,65274.21,52805.33,False,green,3,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78,58863.77,57901.08,60432.99,59712.36,63918.52,59299.7,57094.89,58374.83,-1279.93,-1129.38,43.82,58863.77,3090.71,65045.18,52682.36,False,green,4,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.57,58711.88,57847.45,60261.03,59619.24,63947.37,59280.18,57132.29,58298.03,-1165.73,-1136.65,44.07,58711.88,3087.13,64886.13,52537.62,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.41,58416.63,57874.58,60116.15,59560.93,63979.38,59268.75,57286.14,58285.75,-999.61,-1109.24,45.85,58416.63,2822.0,64060.63,52772.63,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23,58233.68,58124.43,60010.11,59597.68,64009.49,59280.99,57780.28,58449.62,-669.35,-1021.26,54.06,58233.68,2534.19,63302.07,53165.29,False,green,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.91,58022.33,58302.4,59851.81,59613.18,64024.27,59288.07,58120.7,58563.95,-443.25,-905.66,52.95,58022.33,2156.83,62336.0,53708.67,False,red,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92,57837.23,58381.41,59676.52,59594.31,64007.77,59286.52,58276.28,58606.03,-329.74,-790.48,55.56,57837.23,1860.68,61558.59,54115.87,False,red,2,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.56,57777.18,58365.46,59475.81,59540.18,63993.18,59275.85,58266.7,58576.99,-310.29,-694.44,47.05,57777.18,1826.14,61429.46,54124.9,False,red,3,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.26,57841.14,58551.04,59346.39,59570.53,63982.81,59286.18,58581.67,58705.65,-123.99,-580.35,58.83,57841.14,1893.66,61628.45,54053.82,False,green,1,downtrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02,57961.18,58856.65,59257.83,59656.39,63981.68,59310.79,59070.64,58931.9,138.74,-436.53,61.16,57961.18,2063.44,62088.07,53834.3,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.53,58152.38,59246.3,59224.23,59785.47,63980.85,59346.98,59667.16,59229.39,437.77,-261.67,70.68,58152.38,2336.02,62824.43,53480.34,False,green,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.38,58363.74,59622.94,59181.17,59919.42,63955.62,59385.33,60210.83,59523.59,687.25,-71.89,82.07,58363.74,2591.52,63546.78,53180.7,False,green,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.35,58666.09,59977.8,59218.18,60053.91,63953.75,59424.77,60693.62,59806.95,886.67,119.83,82.01,58666.09,2805.07,64276.23,53055.95,False,green,5,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.2,58888.42,60320.75,59275.8,60192.14,63941.27,59466.1,61137.49,60086.34,1051.15,306.09,81.39,58888.42,3012.5,64913.43,52863.41,False,green,6,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05,59181.04,60608.3,59379.38,60315.58,63923.86,59504.65,61476.33,60327.35,1148.98,474.67,76.37,59181.04,3150.36,65481.76,52880.32,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.05,59495.63,60956.34,59584.26,60470.37,63904.55,59551.99,61905.01,60618.86,1286.15,636.96,77.01,59495.63,3332.06,66159.75,52831.5,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11,59844.23,61165.45,59726.86,60575.54,63878.74,59587.81,62096.85,60806.5,1290.35,767.64,72.22,59844.23,3331.63,66507.49,53180.97,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.31,60404.78,61547.21,59927.65,60755.87,63859.83,59643.4,62570.26,61130.02,1440.24,902.16,74.61,60404.78,3231.65,66868.09,53941.47,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.8,60985.23,61949.38,60009.33,60952.5,63828.29,59704.36,63062.52,61473.72,1588.8,1039.49,71.02,60985.23,3090.63,67166.5,54803.97,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23,61534.64,62321.63,60109.73,61144.87,63800.32,59765.59,63492.59,61798.48,1694.12,1170.42,74.19,61534.64,2918.17,67370.97,55698.3,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74,61962.64,62634.05,60203.3,61319.66,63762.97,59823.66,63817.12,62080.22,1736.9,1283.71,78.09,61962.64,2851.54,67665.72,56259.55,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.09,62247.22,62700.1,60295.6,61398.4,63722.66,59858.53,63741.81,62172.62,1569.19,1340.81,69.86,62247.22,2675.6,67598.42,56896.01,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48,62420.6,62519.69,60324.79,61375.16,63679.19,59867.95,63290.11,62071.37,1218.74,1316.39,51.85,62420.6,2442.97,67306.55,57534.66,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.7,62546.45,62341.55,60326.03,61346.7,63655.94,59875.73,62883.83,61966.03,917.8,1236.67,45.37,62546.45,2269.08,67084.61,58008.3,False,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43,62559.19,62190.23,60367.42,61323.4,63617.73,59884.45,62555.96,61876.16,679.81,1125.3,39.95,62559.19,2257.66,67074.51,58043.86,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.66,62663.84,62180.31,60458.31,61353.31,63590.11,59906.36,62483.66,61891.7,591.96,1018.63,45.35,62663.84,2179.61,67023.06,58304.61,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46,62810.14,62168.66,60521.98,61380.94,63590.72,59927.77,62418.18,61904.02,514.16,917.74,44.57,62810.14,2022.62,66855.37,58764.91,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86,63040.43,62230.68,60588.54,61437.37,63565.61,59956.55,62479.98,61971.86,508.12,835.81,46.94,63040.43,1709.78,66459.98,59620.88,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.19,63135.93,62230.05,60664.47,61468.22,63549.23,59979.11,62440.6,61990.54,450.06,758.66,45.63,63135.93,1599.24,66334.42,59937.45,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22,63155.96,62223.42,60718.91,61495.37,63541.05,60000.81,62397.51,62003.13,394.38,685.81,41.18,63155.96,1583.54,66323.03,59988.88,False,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.16,63040.36,62072.24,60751.36,61461.67,63524.28,60007.13,62126.51,61901.86,224.65,593.57,39.79,63040.36,1680.91,66402.18,59678.54,False,red,3,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92,62896.63,61905.97,60734.77,61417.15,63489.86,60010.31,61849.57,61785.16,64.41,487.74,27.16,62896.63,1786.06,66468.75,59324.5,False,red,4,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35,62856.18,61966.35,60778.05,61461.18,63453.16,60035.48,61955.79,61841.07,114.71,413.14,36.8,62856.18,1784.44,66425.06,59287.3,False,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.3,62837.55,62084.44,60761.43,61529.61,63419.25,60067.03,62148.16,61942.2,205.97,371.7,39.65,62837.55,1778.43,66394.42,59280.68,False,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.22,62814.05,62159.25,60735.69,61582.18,63386.25,60094.92,62259.22,62010.92,248.29,347.02,39.4,62814.05,1774.55,66363.15,59264.96,False,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95,62905.12,62533.04,60772.97,61758.72,63362.77,60154.51,62847.64,62312.63,535.01,384.62,59.97,62905.12,1895.42,66695.95,59114.29,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95,63101.22,62965.52,60857.77,61967.17,63348.88,60223.37,63497.87,62665.34,832.54,474.2,75.49,63101.22,2112.74,67326.71,58875.74,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.26,63223.53,63408.81,61021.87,62188.85,63339.07,60296.96,64132.05,63032.35,1099.7,599.3,77.47,63223.53,2301.42,67826.36,58620.69,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.23,63306.12,63791.0,61189.61,62394.06,63319.78,60367.86,64638.16,63357.49,1280.67,735.58,76.09,63306.12,2423.99,68154.09,58458.14,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.64,63434.62,64232.62,61370.99,62630.69,63313.67,60448.06,65221.21,63733.09,1488.13,886.09,75.46,63434.62,2626.08,68686.78,58182.45,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.67,63573.42,64627.41,61556.07,62856.07,63328.24,60526.96,65706.87,64077.15,1629.72,1034.81,75.33,63573.42,2813.35,69200.12,57946.71,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47,63858.64,65046.9,61757.23,63098.26,63343.59,60611.59,66218.43,64444.18,1774.25,1182.7,75.11,63858.64,3065.02,69988.68,57728.6,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42,64187.22,65268.86,61958.74,63266.08,63338.04,60678.91,66396.75,64661.46,1735.29,1293.22,69.19,64187.22,3072.76,70332.75,58041.69,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96,64526.06,65474.3,62124.62,63429.21,63336.06,60746.05,66555.09,64866.24,1688.85,1372.34,69.63,64526.06,3035.51,70597.08,58455.04,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.24,64821.86,65588.05,62308.24,63556.25,63324.93,60804.98,66572.56,64999.75,1572.81,1412.44,73.85,64821.86,2935.04,70691.94,58951.77,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.84,65127.47,65836.64,62512.78,63738.29,63319.11,60878.55,66822.67,65236.68,1585.99,1447.15,78.39,65127.47,2953.34,71034.15,59220.79,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71,65359.49,65918.71,62723.15,63854.37,63294.51,60936.45,66803.54,65344.95,1458.59,1449.44,65.81,65359.49,2880.89,71121.27,59597.7,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.91,65573.13,66030.52,62985.75,63981.37,63284.24,60997.71,66848.04,65474.42,1373.62,1434.27,65.09,65573.13,2840.81,71254.74,59891.52,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.2,65863.01,66220.16,63262.96,64139.81,63271.19,61067.6,67028.6,65663.11,1365.5,1420.52,69.12,65863.01,2776.13,71415.28,60310.74,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75,66253.1,66576.54,63564.81,64368.14,63270.97,61156.1,67479.93,65981.56,1498.37,1436.09,65.9,66253.1,2776.62,71806.34,60699.86,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.61,66858.12,67163.2,63878.7,64696.31,63299.07,61271.33,68288.62,66481.92,1806.7,1510.21,70.25,66858.12,2806.42,72470.96,61245.28,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99,67459.04,67656.68,64172.87,64996.25,63341.17,61381.51,68912.64,66916.2,1996.44,1607.46,67.08,67459.04,2614.35,72687.73,62230.34,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.1,67846.64,67907.66,64431.95,65203.92,63364.32,61470.18,69124.85,67166.26,1958.59,1677.68,59.15,67846.64,2413.62,72673.87,63019.4,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.87,68161.13,68058.93,64659.23,65372.24,63394.7,61550.04,69181.95,67338.84,1843.11,1710.77,53.45,68161.13,2175.15,72511.43,63810.83,True,red,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67,68486.36,68184.25,64836.76,65529.2,63422.61,61627.89,69211.61,67489.64,1721.97,1713.01,53.21,68486.36,1795.55,72077.46,64895.27,True,red,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.7,68620.96,68240.61,65012.42,65656.53,63460.1,61699.02,69144.59,67584.93,1559.66,1682.34,49.17,68620.96,1704.57,72030.11,65211.81,True,red,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39,68659.76,68203.41,65186.78,65742.54,63482.0,61760.22,68945.43,67604.56,1340.86,1614.04,51.6,68659.76,1676.11,72011.98,65307.54,True,red,6,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.07,68747.36,68314.7,65409.94,65884.88,63509.77,61835.96,69011.05,67735.49,1275.57,1546.35,55.99,68747.36,1664.65,72076.66,65418.05,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.99,69154.87,69005.87,65715.1,66264.76,63562.93,61972.64,70020.43,68315.97,1704.46,1577.97,70.54,69154.87,2226.01,73606.89,64702.84,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.42,69526.36,69658.44,65997.06,66640.96,63617.51,62110.8,70918.5,68874.63,2043.87,1671.15,68.74,69526.36,2673.35,74873.07,64179.66,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.1,69932.95,70310.95,66268.3,67027.98,63665.97,62254.07,71778.7,69440.2,2338.5,1804.62,75.05,69932.95,3077.36,76087.67,63778.23,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.08,70315.22,70917.29,66537.82,67406.39,63717.28,62397.59,72532.35,69976.29,2556.06,1954.91,74.76,70315.22,3415.8,77146.83,63483.62,True,green,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.1,70964.85,71817.55,66878.24,67914.77,63797.69,62576.42,73738.15,70746.19,2991.95,2162.32,77.91,70964.85,4011.27,78987.38,62942.32,True,green,6,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.67,72025.95,73420.45,67379.63,68727.83,63918.43,62835.84,76031.97,72072.25,3959.71,2521.8,82.83,72025.95,5541.07,83108.09,60943.8,True,green,7,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.89,73090.12,74804.4,67871.87,69481.72,64039.34,63085.75,77865.82,73248.53,4617.29,2940.9,78.84,73090.12,6430.42,85950.96,60229.28,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.85,74198.96,76287.34,68394.12,70301.07,64173.91,63357.29,79790.34,74517.17,5273.17,3407.35,81.73,74198.96,7383.87,88966.7,59431.22,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51,75230.33,77338.6,68877.59,70968.7,64294.95,63595.78,80949.61,75465.95,5483.66,3822.61,78.96,75230.33,7714.25,90658.83,59801.82,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95,76427.29,78642.74,69394.75,71755.5,64430.78,63868.78,82500.76,76618.99,5881.77,4234.44,83.32,76427.29,8225.46,92878.2,59976.38,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.88,77555.55,79780.28,69891.09,72493.99,64580.35,64134.63,83744.78,77653.65,6091.13,4605.78,82.49,77555.55,8552.89,94661.33,60449.78,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.56,78550.24,80739.87,70371.05,73174.85,64737.81,64390.56,84684.97,78557.53,6127.44,4910.11,82.16,78550.24,8777.18,96104.61,60995.88,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03,79436.62,81665.99,70868.29,73852.86,64894.82,64650.0,85574.06,79439.5,6134.57,5155.0,84.84,79436.62,9050.05,97536.73,61336.52,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.05,80434.93,82679.78,71447.96,74576.7,65041.97,64925.23,86610.48,80392.93,6217.56,5367.51,84.99,80434.93,9323.66,99082.25,61787.6,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.2,81634.65,83785.19,72117.57,75349.64,65193.94,65217.38,87791.42,81422.08,6369.33,5567.88,82.77,81634.65,9492.06,100618.77,62650.54,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.36,83075.71,85169.18,72870.93,76250.32,65365.47,65546.73,89410.76,82673.57,6737.19,5801.74,84.76,83075.71,9736.83,102549.36,63602.06,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.31,84551.57,86476.11,73633.72,77138.23,65544.1,65878.53,90869.41,83874.93,6994.48,6040.29,84.73,84551.57,9787.71,104126.99,64976.16,True,green,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84,85996.39,87542.43,74345.44,77943.49,65720.9,66194.89,91916.02,84896.97,7019.06,6236.04,81.55,85996.39,9463.84,104924.08,67068.71,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
